time,temperature_2m,relative_humidity_2m,rain,weather_code
2012-04-02 03:00:00,8.2,74,0.0,3
2012-04-02 04:00:00,7.8,75,0.0,2
2012-04-02 05:00:00,7.5,75,0.0,1
2012-04-02 06:00:00,7.1,75,0.0,1
2012-04-02 07:00:00,7.0,74,0.0,0
2012-04-02 08:00:00,9.5,67,0.0,0
2012-04-02 09:00:00,14.4,49,0.0,0
2012-04-02 10:00:00,18.0,34,0.0,0
2012-04-02 11:00:00,20.5,26,0.0,2
2012-04-02 12:00:00,22.4,21,0.0,3
2012-04-02 13:00:00,23.6,20,0.0,3
2012-04-02 14:00:00,24.5,19,0.0,3
2012-04-02 15:00:00,24.9,19,0.0,3
2012-04-02 16:00:00,24.6,20,0.0,2
2012-04-02 17:00:00,23.6,23,0.0,0
2012-04-02 18:00:00,21.8,30,0.0,0
2012-04-02 19:00:00,19.5,39,0.0,0
2012-04-02 20:00:00,17.6,51,0.0,1
2012-04-02 21:00:00,15.6,55,0.0,2
2012-04-02 22:00:00,13.6,62,0.0,2
2012-04-02 23:00:00,11.7,71,0.0,1
2012-04-03 00:00:00,10.9,80,0.0,0
2012-04-03 01:00:00,10.5,78,0.0,0
2012-04-03 02:00:00,10.0,78,0.0,0
2012-04-03 03:00:00,9.3,78,0.0,0
2012-04-03 04:00:00,8.9,78,0.0,1
2012-04-03 05:00:00,8.6,76,0.0,2
2012-04-03 06:00:00,8.3,75,0.0,3
2012-04-03 07:00:00,8.3,75,0.0,3
2012-04-03 08:00:00,11.7,68,0.0,2
2012-04-03 09:00:00,18.0,47,0.0,3
2012-04-03 10:00:00,21.2,30,0.0,3
2012-04-03 11:00:00,22.9,28,0.0,3
2012-04-03 12:00:00,23.7,25,0.0,3
2012-04-03 13:00:00,24.7,24,0.0,3
2012-04-03 14:00:00,25.1,24,0.0,3
2012-04-03 15:00:00,24.9,25,0.0,2
2012-04-03 16:00:00,24.2,27,0.0,3
2012-04-03 17:00:00,23.1,29,0.0,3
2012-04-03 18:00:00,21.3,33,0.0,3
2012-04-03 19:00:00,19.4,41,0.0,3
2012-04-03 20:00:00,17.7,52,0.0,3
2012-04-03 21:00:00,16.0,57,0.0,3
2012-04-03 22:00:00,14.5,63,0.0,3
2012-04-03 23:00:00,13.0,70,0.0,3
2012-04-04 00:00:00,12.0,75,0.0,3
2012-04-04 01:00:00,11.4,76,0.0,3
2012-04-04 02:00:00,10.9,76,0.0,2
2012-04-04 03:00:00,10.8,74,0.0,3
2012-04-04 04:00:00,10.2,75,0.0,3
2012-04-04 05:00:00,9.3,78,0.0,3
2012-04-04 06:00:00,9.0,79,0.0,3
2012-04-04 07:00:00,8.5,81,0.0,3
2012-04-04 08:00:00,11.9,77,0.0,3
2012-04-04 09:00:00,16.8,51,0.0,3
2012-04-04 10:00:00,19.1,41,0.0,3
2012-04-04 11:00:00,20.9,36,0.0,3
2012-04-04 12:00:00,21.8,35,0.0,3
2012-04-04 13:00:00,22.9,34,0.0,1
2012-04-04 14:00:00,23.4,34,0.0,0
2012-04-04 15:00:00,23.1,35,0.0,0
2012-04-04 16:00:00,22.5,36,0.0,0
2012-04-04 17:00:00,21.7,38,0.0,0
2012-04-04 18:00:00,20.6,40,0.0,0
2012-04-04 19:00:00,18.9,46,0.0,0
2012-04-04 20:00:00,17.2,53,0.0,1
2012-04-04 21:00:00,15.4,62,0.0,2
2012-04-04 22:00:00,13.8,72,0.0,3
2012-04-04 23:00:00,12.6,78,0.0,3
2012-04-05 00:00:00,12.0,81,0.0,3
2012-04-05 01:00:00,11.1,85,0.0,3
2012-04-05 02:00:00,10.5,87,0.0,3
2012-04-05 03:00:00,10.0,87,0.0,3
2012-04-05 04:00:00,9.3,87,0.0,3
2012-04-05 05:00:00,8.5,88,0.0,3
2012-04-05 06:00:00,7.9,88,0.0,3
2012-04-05 07:00:00,7.7,87,0.0,3
2012-04-05 08:00:00,11.3,71,0.0,3
2012-04-05 09:00:00,14.3,58,0.0,2
2012-04-05 10:00:00,16.2,53,0.0,2
2012-04-05 11:00:00,17.7,47,0.0,1
2012-04-05 12:00:00,18.6,37,0.0,1
2012-04-05 13:00:00,19.6,35,0.0,0
2012-04-05 14:00:00,20.0,33,0.0,0
2012-04-05 15:00:00,20.0,33,0.0,0
2012-04-05 16:00:00,19.4,34,0.0,0
2012-04-05 17:00:00,18.5,34,0.0,0
2012-04-05 18:00:00,17.5,34,0.0,0
2012-04-05 19:00:00,15.9,40,0.0,0
2012-04-05 20:00:00,14.2,48,0.0,0
2012-04-05 21:00:00,13.0,56,0.0,0
2012-04-05 22:00:00,11.7,65,0.0,0
2012-04-05 23:00:00,10.5,68,0.0,0
2012-04-06 00:00:00,9.8,68,0.0,0
2012-04-06 01:00:00,9.1,65,0.0,0
2012-04-06 02:00:00,8.2,62,0.0,0
2012-04-06 03:00:00,7.4,60,0.0,0
2012-04-06 04:00:00,6.7,58,0.0,0
2012-04-06 05:00:00,6.1,56,0.0,0
2012-04-06 06:00:00,5.6,54,0.0,0
2012-04-06 07:00:00,5.3,52,0.0,0
2012-04-06 08:00:00,8.2,47,0.0,1
2012-04-06 09:00:00,13.1,29,0.0,2
2012-04-06 10:00:00,16.2,22,0.0,3
2012-04-06 11:00:00,18.9,17,0.0,2
2012-04-06 12:00:00,20.2,15,0.0,2
2012-04-06 13:00:00,22.2,13,0.0,2
2012-04-06 14:00:00,23.5,13,0.0,2
2012-04-06 15:00:00,24.3,12,0.0,2
2012-04-06 16:00:00,24.5,12,0.0,1
2012-04-06 17:00:00,24.2,13,0.0,0
2012-04-06 18:00:00,23.5,13,0.0,0
2012-04-06 19:00:00,21.6,18,0.0,2
2012-04-06 20:00:00,18.7,23,0.0,3
2012-04-06 21:00:00,15.6,31,0.0,2
2012-04-06 22:00:00,13.1,39,0.0,2
2012-04-06 23:00:00,12.1,39,0.0,1
2012-04-07 00:00:00,11.4,37,0.0,1
2012-04-07 01:00:00,10.3,39,0.0,1
2012-04-07 02:00:00,9.4,40,0.0,0
2012-04-07 03:00:00,8.7,40,0.0,0
2012-04-07 04:00:00,8.2,40,0.0,0
2012-04-07 05:00:00,7.8,39,0.0,0
2012-04-07 06:00:00,7.4,39,0.0,0
2012-04-07 07:00:00,7.3,39,0.0,0
2012-04-07 08:00:00,10.8,36,0.0,0
2012-04-07 09:00:00,17.4,24,0.0,0
2012-04-07 10:00:00,22.1,12,0.0,0
2012-04-07 11:00:00,25.0,9,0.0,0
2012-04-07 12:00:00,26.7,7,0.0,0
2012-04-07 13:00:00,28.2,7,0.0,0
2012-04-07 14:00:00,29.1,6,0.0,0
2012-04-07 15:00:00,29.5,6,0.0,0
2012-04-07 16:00:00,29.0,7,0.0,0
2012-04-07 17:00:00,27.2,10,0.0,0
2012-04-07 18:00:00,24.9,13,0.0,0
2012-04-07 19:00:00,22.6,19,0.0,0
2012-04-07 20:00:00,20.8,25,0.0,0
2012-04-07 21:00:00,17.8,39,0.0,0
2012-04-07 22:00:00,15.8,42,0.0,0
2012-04-07 23:00:00,14.0,46,0.0,0
2012-04-08 00:00:00,12.2,52,0.0,0
2012-04-08 01:00:00,11.1,54,0.0,0
2012-04-08 02:00:00,10.3,55,0.0,0
2012-04-08 03:00:00,9.5,57,0.0,0
2012-04-08 04:00:00,8.9,58,0.0,0
2012-04-08 05:00:00,8.2,60,0.0,0
2012-04-08 06:00:00,7.6,62,0.0,1
2012-04-08 07:00:00,7.4,63,0.0,2
2012-04-08 08:00:00,11.9,59,0.0,2
2012-04-08 09:00:00,19.5,32,0.0,2
2012-04-08 10:00:00,22.8,18,0.0,2
2012-04-08 11:00:00,25.0,17,0.0,1
2012-04-08 12:00:00,26.9,14,0.0,1
2012-04-08 13:00:00,27.6,14,0.0,0
2012-04-08 14:00:00,27.6,14,0.0,0
2012-04-08 15:00:00,27.2,14,0.0,0
2012-04-08 16:00:00,26.5,14,0.0,0
2012-04-08 17:00:00,25.7,13,0.0,0
2012-04-08 18:00:00,24.3,14,0.0,0
2012-04-08 19:00:00,22.0,19,0.0,0
2012-04-08 20:00:00,19.4,27,0.0,0
2012-04-08 21:00:00,17.4,35,0.0,0
2012-04-08 22:00:00,15.3,47,0.0,0
2012-04-08 23:00:00,14.2,47,0.0,0
2012-04-09 00:00:00,13.8,47,0.0,0
2012-04-09 01:00:00,12.3,52,0.0,0
2012-04-09 02:00:00,10.9,55,0.0,0
2012-04-09 03:00:00,9.8,57,0.0,0
2012-04-09 04:00:00,9.2,57,0.0,1
2012-04-09 05:00:00,8.7,56,0.0,1
2012-04-09 06:00:00,8.2,56,0.0,1
2012-04-09 07:00:00,8.2,57,0.0,0
2012-04-09 08:00:00,13.0,50,0.0,0
2012-04-09 09:00:00,19.1,26,0.0,0
2012-04-09 10:00:00,21.7,25,0.0,0
2012-04-09 11:00:00,23.7,22,0.0,0
2012-04-09 12:00:00,25.3,19,0.0,0
2012-04-09 13:00:00,26.7,15,0.0,0
2012-04-09 14:00:00,27.1,15,0.0,0
2012-04-09 15:00:00,26.2,16,0.0,0
2012-04-09 16:00:00,24.9,19,0.0,0
2012-04-09 17:00:00,23.9,19,0.0,0
2012-04-09 18:00:00,22.0,21,0.0,0
2012-04-09 19:00:00,19.7,28,0.0,0
2012-04-09 20:00:00,17.1,38,0.0,0
2012-04-09 21:00:00,15.1,49,0.0,0
2012-04-09 22:00:00,13.6,58,0.0,0
2012-04-09 23:00:00,12.2,65,0.0,0
2012-04-10 00:00:00,10.9,73,0.0,0
2012-04-10 01:00:00,10.1,74,0.0,0
2012-04-10 02:00:00,9.8,72,0.0,0
2012-04-10 03:00:00,9.5,70,0.0,0
2012-04-10 04:00:00,9.0,69,0.0,0
2012-04-10 05:00:00,8.6,68,0.0,1
2012-04-10 06:00:00,8.4,67,0.0,1
2012-04-10 07:00:00,8.1,68,0.0,1
2012-04-10 08:00:00,11.3,63,0.0,0
2012-04-10 09:00:00,14.5,46,0.0,0
2012-04-10 10:00:00,17.1,37,0.0,0
2012-04-10 11:00:00,19.1,31,0.0,0
2012-04-10 12:00:00,20.1,32,0.0,0
2012-04-10 13:00:00,20.8,30,0.0,0
2012-04-10 14:00:00,20.6,31,0.0,0
2012-04-10 15:00:00,19.8,32,0.0,0
2012-04-10 16:00:00,18.6,35,0.0,1
2012-04-10 17:00:00,17.0,40,0.0,1
2012-04-10 18:00:00,15.6,47,0.0,0
2012-04-10 19:00:00,13.5,58,0.0,0
2012-04-10 20:00:00,11.9,68,0.0,1
2012-04-10 21:00:00,11.1,74,0.0,2
2012-04-10 22:00:00,10.9,76,0.0,3
2012-04-10 23:00:00,10.7,78,0.0,3
2012-04-11 00:00:00,11.5,77,0.1,51
2012-04-11 01:00:00,11.2,80,0.7,53
2012-04-11 02:00:00,10.8,85,1.6,61
2012-04-11 03:00:00,10.3,96,2.1,61
2012-04-11 04:00:00,10.4,97,3.8,63
2012-04-11 05:00:00,10.5,98,3.1,63
2012-04-11 06:00:00,10.7,97,0.3,51
2012-04-11 07:00:00,10.5,95,0.3,51
2012-04-11 08:00:00,11.3,92,0.0,2
2012-04-11 09:00:00,12.7,90,0.1,51
2012-04-11 10:00:00,13.4,88,0.4,51
2012-04-11 11:00:00,15.0,82,0.3,51
2012-04-11 12:00:00,14.1,80,0.2,51
2012-04-11 13:00:00,15.8,74,0.2,51
2012-04-11 14:00:00,16.0,73,0.5,53
2012-04-11 15:00:00,14.5,73,1.9,61
2012-04-11 16:00:00,13.9,73,0.1,51
2012-04-11 17:00:00,13.7,73,0.0,3
2012-04-11 18:00:00,13.6,74,0.0,3
2012-04-11 19:00:00,12.9,77,0.0,3
2012-04-11 20:00:00,12.0,83,0.0,1
2012-04-11 21:00:00,11.2,90,0.0,0
2012-04-11 22:00:00,10.3,95,0.0,1
2012-04-11 23:00:00,10.3,96,0.0,2
2012-04-12 00:00:00,10.1,95,0.2,51
2012-04-12 01:00:00,10.0,95,0.0,2
2012-04-12 02:00:00,10.0,94,0.0,2
2012-04-12 03:00:00,9.9,93,0.0,2
2012-04-12 04:00:00,9.7,93,0.0,1
2012-04-12 05:00:00,9.3,94,0.0,0
2012-04-12 06:00:00,8.3,96,0.0,0
2012-04-12 07:00:00,8.1,95,0.0,0
2012-04-12 08:00:00,10.2,85,0.0,1
2012-04-12 09:00:00,12.1,71,0.0,2
2012-04-12 10:00:00,13.7,62,0.0,1
2012-04-12 11:00:00,14.8,56,0.0,3
2012-04-12 12:00:00,15.8,53,0.0,3
2012-04-12 13:00:00,16.0,52,0.0,3
2012-04-12 14:00:00,15.7,54,0.0,3
2012-04-12 15:00:00,15.7,56,0.0,3
2012-04-12 16:00:00,15.3,59,0.0,3
2012-04-12 17:00:00,14.5,63,0.0,2
2012-04-12 18:00:00,13.6,68,0.0,3
2012-04-12 19:00:00,12.9,74,0.0,3
2012-04-12 20:00:00,12.2,81,0.0,3
2012-04-12 21:00:00,11.8,85,0.0,3
2012-04-12 22:00:00,11.4,89,0.1,51
2012-04-12 23:00:00,11.0,90,0.2,51
2012-04-13 00:00:00,11.2,87,0.0,3
2012-04-13 01:00:00,11.0,90,0.0,3
2012-04-13 02:00:00,10.6,92,0.0,3
2012-04-13 03:00:00,10.1,93,0.0,3
2012-04-13 04:00:00,10.0,94,0.0,3
2012-04-13 05:00:00,10.5,90,0.0,3
2012-04-13 06:00:00,10.5,88,0.0,3
2012-04-13 07:00:00,10.4,89,0.3,51
2012-04-13 08:00:00,10.9,87,0.5,53
2012-04-13 09:00:00,11.4,88,0.9,53
2012-04-13 10:00:00,11.8,89,1.5,61
2012-04-13 11:00:00,12.3,90,2.6,63
2012-04-13 12:00:00,11.6,90,2.7,63
2012-04-13 13:00:00,11.8,91,5.1,63
2012-04-13 14:00:00,11.5,91,6.3,63
2012-04-13 15:00:00,10.4,89,2.0,61
2012-04-13 16:00:00,10.0,88,0.6,53
2012-04-13 17:00:00,9.8,84,0.9,53
2012-04-13 18:00:00,10.2,82,0.1,51
2012-04-13 19:00:00,9.8,84,0.0,1
2012-04-13 20:00:00,9.0,88,0.0,1
2012-04-13 21:00:00,8.3,91,0.0,0
2012-04-13 22:00:00,7.6,93,0.0,1
2012-04-13 23:00:00,7.5,91,0.0,0
2012-04-14 00:00:00,7.3,89,0.0,0
2012-04-14 01:00:00,7.2,89,0.0,0
2012-04-14 02:00:00,6.9,90,0.0,0
2012-04-14 03:00:00,6.8,90,0.0,0
2012-04-14 04:00:00,6.6,90,0.0,0
2012-04-14 05:00:00,6.1,90,0.0,0
2012-04-14 06:00:00,5.6,91,0.0,0
2012-04-14 07:00:00,5.4,92,0.0,0
2012-04-14 08:00:00,8.1,88,0.0,0
2012-04-14 09:00:00,9.8,76,0.0,0
2012-04-14 10:00:00,11.9,62,0.0,1
2012-04-14 11:00:00,13.5,50,0.0,2
2012-04-14 12:00:00,14.5,43,0.0,3
2012-04-14 13:00:00,15.5,40,0.0,3
2012-04-14 14:00:00,16.5,38,0.0,1
2012-04-14 15:00:00,16.9,41,0.0,2
2012-04-14 16:00:00,16.1,50,0.0,0
2012-04-14 17:00:00,15.5,56,0.0,1
2012-04-14 18:00:00,14.2,63,0.0,0
2012-04-14 19:00:00,13.0,72,0.0,0
2012-04-14 20:00:00,11.8,80,0.0,0
2012-04-14 21:00:00,10.6,86,0.0,0
2012-04-14 22:00:00,9.6,88,0.0,0
2012-04-14 23:00:00,8.9,88,0.0,0
2012-04-15 00:00:00,8.0,86,0.0,0
2012-04-15 01:00:00,7.3,87,0.0,0
2012-04-15 02:00:00,6.6,88,0.0,0
2012-04-15 03:00:00,6.0,88,0.0,0
2012-04-15 04:00:00,5.5,88,0.0,0
2012-04-15 05:00:00,5.2,88,0.0,0
2012-04-15 06:00:00,4.8,88,0.0,0
2012-04-15 07:00:00,5.1,88,0.0,0
2012-04-15 08:00:00,9.7,76,0.0,0
2012-04-15 09:00:00,13.3,51,0.0,0
2012-04-15 10:00:00,15.2,49,0.0,0
2012-04-15 11:00:00,16.7,49,0.0,0
2012-04-15 12:00:00,17.5,53,0.0,0
2012-04-15 13:00:00,18.5,54,0.0,0
2012-04-15 14:00:00,19.1,55,0.0,0
2012-04-15 15:00:00,19.3,58,0.0,0
2012-04-15 16:00:00,18.8,61,0.0,0
2012-04-15 17:00:00,18.1,64,0.0,0
2012-04-15 18:00:00,16.8,67,0.0,0
2012-04-15 19:00:00,15.4,73,0.0,0
2012-04-15 20:00:00,13.9,80,0.0,1
2012-04-15 21:00:00,12.6,89,0.0,2
2012-04-15 22:00:00,11.4,92,0.0,0
2012-04-15 23:00:00,10.5,94,0.0,0
2012-04-16 00:00:00,10.7,93,0.0,0
2012-04-16 01:00:00,9.9,94,0.0,0
2012-04-16 02:00:00,9.3,94,0.0,0
2012-04-16 03:00:00,8.7,94,0.0,1
2012-04-16 04:00:00,8.2,94,0.0,1
2012-04-16 05:00:00,7.9,93,0.0,1
2012-04-16 06:00:00,7.6,91,0.0,2
2012-04-16 07:00:00,8.0,89,0.0,2
2012-04-16 08:00:00,12.3,76,0.0,2
2012-04-16 09:00:00,17.0,55,0.0,0
2012-04-16 10:00:00,19.7,43,0.0,0
2012-04-16 11:00:00,21.7,41,0.0,0
2012-04-16 12:00:00,23.1,38,0.0,0
2012-04-16 13:00:00,23.9,39,0.0,0
2012-04-16 14:00:00,24.2,40,0.0,1
2012-04-16 15:00:00,24.1,43,0.0,2
2012-04-16 16:00:00,23.6,45,0.0,1
2012-04-16 17:00:00,22.9,47,0.0,1
2012-04-16 18:00:00,21.9,51,0.0,1
2012-04-16 19:00:00,20.1,60,0.0,0
2012-04-16 20:00:00,18.2,71,0.0,1
2012-04-16 21:00:00,16.3,77,0.0,1
2012-04-16 22:00:00,14.8,82,0.0,2
2012-04-16 23:00:00,13.4,88,0.0,2
2012-04-17 00:00:00,12.9,88,0.0,1
2012-04-17 01:00:00,12.3,88,0.0,0
2012-04-17 02:00:00,11.8,88,0.0,0
2012-04-17 03:00:00,11.0,89,0.0,1
2012-04-17 04:00:00,10.5,90,0.0,1
2012-04-17 05:00:00,10.2,89,0.0,1
2012-04-17 06:00:00,9.9,88,0.0,0
2012-04-17 07:00:00,10.3,87,0.0,0
2012-04-17 08:00:00,15.0,79,0.0,0
2012-04-17 09:00:00,20.5,51,0.0,0
2012-04-17 10:00:00,22.9,42,0.0,0
2012-04-17 11:00:00,24.4,40,0.0,0
2012-04-17 12:00:00,25.5,39,0.0,0
2012-04-17 13:00:00,26.3,39,0.0,0
2012-04-17 14:00:00,26.5,40,0.0,0
2012-04-17 15:00:00,26.2,42,0.0,1
2012-04-17 16:00:00,25.5,44,0.0,0
2012-04-17 17:00:00,24.7,46,0.0,0
2012-04-17 18:00:00,23.2,49,0.0,0
2012-04-17 19:00:00,21.7,55,0.0,1
2012-04-17 20:00:00,19.6,66,0.0,1
2012-04-17 21:00:00,17.5,76,0.0,0
2012-04-17 22:00:00,16.1,82,0.0,0
2012-04-17 23:00:00,15.0,86,0.0,1
2012-04-18 00:00:00,14.7,88,0.0,1
2012-04-18 01:00:00,14.1,90,0.0,1
2012-04-18 02:00:00,13.5,91,0.0,1
2012-04-18 03:00:00,12.8,92,0.0,1
2012-04-18 04:00:00,12.3,92,0.0,2
2012-04-18 05:00:00,11.8,92,0.0,1
2012-04-18 06:00:00,11.3,92,0.0,1
2012-04-18 07:00:00,11.7,90,0.0,1
2012-04-18 08:00:00,16.0,81,0.0,2
2012-04-18 09:00:00,19.6,62,0.0,3
2012-04-18 10:00:00,21.5,56,0.0,3
2012-04-18 11:00:00,23.0,52,0.0,3
2012-04-18 12:00:00,23.4,53,0.0,2
2012-04-18 13:00:00,24.2,51,0.0,1
2012-04-18 14:00:00,24.8,50,0.0,0
2012-04-18 15:00:00,24.8,50,0.0,0
2012-04-18 16:00:00,24.2,52,0.0,0
2012-04-18 17:00:00,23.3,54,0.0,1
2012-04-18 18:00:00,21.6,57,0.0,0
2012-04-18 19:00:00,19.9,63,0.0,0
2012-04-18 20:00:00,18.1,71,0.0,1
2012-04-18 21:00:00,16.9,79,0.0,2
2012-04-18 22:00:00,15.8,86,0.0,3
2012-04-18 23:00:00,14.8,90,0.0,2
2012-04-19 00:00:00,14.2,91,0.0,1
2012-04-19 01:00:00,14.1,89,0.0,2
2012-04-19 02:00:00,13.6,88,0.0,2
2012-04-19 03:00:00,13.0,89,0.0,2
2012-04-19 04:00:00,12.2,89,0.0,2
2012-04-19 05:00:00,11.5,89,0.0,3
2012-04-19 06:00:00,10.8,90,0.0,3
2012-04-19 07:00:00,11.3,88,0.0,3
2012-04-19 08:00:00,15.3,73,0.0,2
2012-04-19 09:00:00,18.9,54,0.0,2
2012-04-19 10:00:00,21.5,46,0.0,2
2012-04-19 11:00:00,23.7,42,0.0,1
2012-04-19 12:00:00,24.6,42,0.0,1
2012-04-19 13:00:00,25.9,41,0.0,1
2012-04-19 14:00:00,26.3,43,0.0,1
2012-04-19 15:00:00,25.6,47,0.0,1
2012-04-19 16:00:00,24.8,51,0.0,1
2012-04-19 17:00:00,24.0,55,0.0,1
2012-04-19 18:00:00,23.2,59,0.0,0
2012-04-19 19:00:00,21.6,66,0.0,0
2012-04-19 20:00:00,19.6,75,0.0,0
2012-04-19 21:00:00,18.4,82,0.0,0
2012-04-19 22:00:00,17.4,85,0.0,0
2012-04-19 23:00:00,16.4,86,0.0,0
2012-04-20 00:00:00,15.4,87,0.0,0
2012-04-20 01:00:00,14.3,90,0.0,0
2012-04-20 02:00:00,13.6,91,0.0,0
2012-04-20 03:00:00,13.2,91,0.0,1
2012-04-20 04:00:00,12.9,89,0.0,1
2012-04-20 05:00:00,12.6,88,0.0,1
2012-04-20 06:00:00,12.4,86,0.0,1
2012-04-20 07:00:00,13.1,83,0.0,1
2012-04-20 08:00:00,17.6,73,0.0,1
2012-04-20 09:00:00,23.2,50,0.0,0
2012-04-20 10:00:00,26.4,39,0.0,0
2012-04-20 11:00:00,28.5,37,0.0,0
2012-04-20 12:00:00,29.5,37,0.0,0
2012-04-20 13:00:00,30.6,35,0.0,0
2012-04-20 14:00:00,31.0,34,0.0,0
2012-04-20 15:00:00,30.8,35,0.0,0
2012-04-20 16:00:00,30.4,35,0.0,0
2012-04-20 17:00:00,29.6,35,0.0,0
2012-04-20 18:00:00,28.1,39,0.0,0
2012-04-20 19:00:00,25.5,49,0.0,0
2012-04-20 20:00:00,22.8,58,0.0,0
2012-04-20 21:00:00,20.6,68,0.0,0
2012-04-20 22:00:00,19.1,75,0.0,0
2012-04-20 23:00:00,18.7,77,0.0,0
2012-04-21 00:00:00,18.0,77,0.0,0
2012-04-21 01:00:00,17.5,78,0.0,0
2012-04-21 02:00:00,17.0,78,0.0,0
2012-04-21 03:00:00,16.8,78,0.0,1
2012-04-21 04:00:00,16.5,76,0.0,1
2012-04-21 05:00:00,16.2,76,0.0,1
2012-04-21 06:00:00,15.7,76,0.0,1
2012-04-21 07:00:00,15.3,78,0.0,1
2012-04-21 08:00:00,19.1,72,0.0,1
2012-04-21 09:00:00,23.6,48,0.0,1
2012-04-21 10:00:00,25.7,44,0.0,1
2012-04-21 11:00:00,27.2,42,0.0,0
2012-04-21 12:00:00,28.1,39,0.0,0
2012-04-21 13:00:00,28.7,39,0.0,0
2012-04-21 14:00:00,28.8,39,0.0,0
2012-04-21 15:00:00,28.8,38,0.0,0
2012-04-21 16:00:00,28.2,38,0.0,0
2012-04-21 17:00:00,26.8,41,0.0,0
2012-04-21 18:00:00,24.1,47,0.0,0
2012-04-21 19:00:00,21.3,56,0.0,0
2012-04-21 20:00:00,18.8,65,0.0,0
2012-04-21 21:00:00,17.2,72,0.0,0
2012-04-21 22:00:00,16.0,79,0.0,0
2012-04-21 23:00:00,15.3,83,0.0,0
2012-04-22 00:00:00,14.4,86,0.0,1
2012-04-22 01:00:00,14.1,86,0.0,0
2012-04-22 02:00:00,14.0,85,0.0,0
2012-04-22 03:00:00,14.3,81,0.0,2
2012-04-22 04:00:00,15.3,74,0.0,1
2012-04-22 05:00:00,15.4,73,0.0,1
2012-04-22 06:00:00,15.4,71,0.0,2
2012-04-22 07:00:00,15.5,70,0.0,1
2012-04-22 08:00:00,17.0,68,0.0,1
2012-04-22 09:00:00,19.2,60,0.0,1
2012-04-22 10:00:00,21.0,56,0.0,1
2012-04-22 11:00:00,22.5,52,0.0,1
2012-04-22 12:00:00,22.0,52,0.0,0
2012-04-22 13:00:00,22.9,49,0.0,0
2012-04-22 14:00:00,23.6,47,0.0,0
2012-04-22 15:00:00,22.9,49,0.0,1
2012-04-22 16:00:00,22.9,48,0.0,0
2012-04-22 17:00:00,22.6,49,0.0,0
2012-04-22 18:00:00,21.3,52,0.0,0
2012-04-22 19:00:00,19.2,60,0.0,0
2012-04-22 20:00:00,17.2,68,0.0,0
2012-04-22 21:00:00,15.8,75,0.0,0
2012-04-22 22:00:00,14.8,80,0.0,0
2012-04-22 23:00:00,14.2,83,0.0,0
2012-04-23 00:00:00,13.4,84,0.0,0
2012-04-23 01:00:00,12.2,90,0.0,1
2012-04-23 02:00:00,11.7,93,0.0,1
2012-04-23 03:00:00,11.4,95,0.0,1
2012-04-23 04:00:00,11.0,96,0.0,1
2012-04-23 05:00:00,10.9,96,0.0,1
2012-04-23 06:00:00,11.1,96,0.0,1
2012-04-23 07:00:00,11.5,94,0.0,1
2012-04-23 08:00:00,12.5,89,0.0,2
2012-04-23 09:00:00,13.8,82,0.0,2
2012-04-23 10:00:00,15.2,75,0.0,2
2012-04-23 11:00:00,17.0,67,0.0,2
2012-04-23 12:00:00,18.7,59,0.0,2
2012-04-23 13:00:00,19.1,57,0.0,1
2012-04-23 14:00:00,19.3,55,0.0,2
2012-04-23 15:00:00,19.2,55,0.0,3
2012-04-23 16:00:00,19.3,54,0.0,2
2012-04-23 17:00:00,18.5,56,0.0,2
2012-04-23 18:00:00,17.3,60,0.0,2
2012-04-23 19:00:00,15.5,66,0.0,1
2012-04-23 20:00:00,14.0,72,0.0,1
2012-04-23 21:00:00,13.2,76,0.0,1
2012-04-23 22:00:00,12.5,80,0.0,1
2012-04-23 23:00:00,11.7,86,0.0,1
2012-04-24 00:00:00,11.6,88,0.0,0
2012-04-24 01:00:00,11.8,85,0.0,1
2012-04-24 02:00:00,11.8,85,0.0,1
2012-04-24 03:00:00,11.5,87,0.0,1
2012-04-24 04:00:00,10.7,91,0.0,1
2012-04-24 05:00:00,10.4,92,0.0,1
2012-04-24 06:00:00,9.9,94,0.0,3
2012-04-24 07:00:00,10.3,93,0.0,3
2012-04-24 08:00:00,13.1,78,0.0,3
2012-04-24 09:00:00,15.5,65,0.0,3
2012-04-24 10:00:00,17.3,59,0.0,3
2012-04-24 11:00:00,18.9,53,0.0,3
2012-04-24 12:00:00,21.5,46,0.0,3
2012-04-24 13:00:00,21.9,45,0.0,3
2012-04-24 14:00:00,21.7,44,0.0,3
2012-04-24 15:00:00,22.7,41,0.0,3
2012-04-24 16:00:00,22.7,41,0.0,3
2012-04-24 17:00:00,22.0,42,0.0,3
2012-04-24 18:00:00,20.2,48,0.0,3
2012-04-24 19:00:00,18.3,54,0.0,3
2012-04-24 20:00:00,17.0,59,0.0,3
2012-04-24 21:00:00,16.0,65,0.0,3
2012-04-24 22:00:00,15.0,73,0.0,3
2012-04-24 23:00:00,14.5,77,0.0,3
2012-04-25 00:00:00,14.7,79,0.0,3
2012-04-25 01:00:00,14.5,80,0.0,3
2012-04-25 02:00:00,14.3,83,0.0,3
2012-04-25 03:00:00,13.9,83,0.0,3
2012-04-25 04:00:00,13.8,83,0.0,3
2012-04-25 05:00:00,13.8,84,0.0,3
2012-04-25 06:00:00,13.4,87,0.0,3
2012-04-25 07:00:00,14.0,83,0.0,3
2012-04-25 08:00:00,16.7,69,0.0,3
